авария в правом ряду	point.add.accident
авария	point.add.accident
дтп	point.add.accident
авария в левом ряду	point.add.accident
дтп левый ряд	point.add.accident
алиса, поставь точку авария	point.add.accident
вижу дтп в правом ряду	point.add.accident
дтп, тойота и мерседес	point.add.accident
авария средний ряд	point.add.accident
вижу авария в правом ряду	point.add.accident
поставить точку авария	point.add.accident
вижу аварию	point.add.accident
стукнулись двое впереди	point.add.accident
правом ряду авария	point.add.accident
тут авария	point.add.accident
впереди дтп	point.add.accident
машина сломался правом ряду	point.add.accident
отметь дтп в правом ряду	point.add.accident
здесь авария на встречный площадь	point.add.accident
слушай яндекс авария правый ряд	point.add.accident

дорожные работы	point.add.road_works
впереди ремонт моста	point.add.road_works
все перекопано	point.add.road_works
опять все перекопали	point.add.road_works
впереди ремонт дороги	point.add.road_works
дорожные работы в левом ряду	point.add.road_works
реконструкция дороги	point.add.road_works
поставь точку ремонт	point.add.road_works
установи точку ремонт дороги	point.add.road_works
слушай яндекс ремонт дороги	point.add.road_works
слушай алиса нефть ищут	point.add.road_works
слушай алиса идут раскопки	point.add.road_works
ремонтные работы в правом ряду	point.add.road_works
разрыли дорогу	point.add.road_works
опять все разрыли в правом ряду	point.add.road_works
перекопали 49 километр егорьевского шоссе	point.add.road_works
ремонт дороги в левом ряду	point.add.road_works
золото ищут в среднем ряду	point.add.road_works
левый ряд ремонт	point.add.road_works
зафиксриуй ремонт моста	point.add.road_works

поставь камеру 	point.add.camera
стоят	point.add.camera
впереди дпс	point.add.camera
засада ментов	point.add.camera
гайцы стоят	point.add.camera
поставь стационарную камеру	point.add.camera
впереди камера на 60	point.add.camera
вижу камеру	point.add.camera
отметь на карте камеру	point.add.camera
впереди патруль	point.add.camera
алиса отметь камеру	point.add.camera
слушай яндекс впереди камера	point.add.camera
впереди засада	point.add.camera
вижу экипаж 	point.add.camera
сохрани тут камеру	point.add.camera
впереди фотографируют	point.add.camera
зафиксируй, что тут камера	point.add.camera
впереди радар	point.add.camera
вижу радар	point.add.camera
полиция	point.add.camera

поставь разговорчик	point.add.comment
зафиксируй разговорчик	point.add.comment
отметь тут точку разговорчик	point.add.comment
почему стоит	point.add.comment
слушай яндекс поставить точку разговорчики	point.add.comment
поставь разговорчики почему стоит	point.add.comment
установить точку разговорчики	point.add.comment
отметь точку текст	point.add.comment
поставь текст на карту	point.add.comment
запиши текст на карту	point.add.comment
поставь тут разговорчик	point.add.comment
отметь тут текст	point.add.comment

поставь ошибку	point.add.error
поставь точку ошибка	point.add.error
запиши ошибку	point.add.error
нет поворота	point.add.error
нет проезда 	point.add.error
поворот запрещен	point.add.error
ошибка на карте	point.add.error
слушай яндекс тут нет поворота	point.add.error
поставь ошибка шлагбаум	point.add.error
поставь ошибку перекрытие	point.add.error
ошибка кирпич такси нельзя	point.add.error
ошибка запрет движения	point.add.error
слушай яндекс тут ошибка	point.add.error
алиса тут ошибка на карте	point.add.error

алиса поставь точку другое	point.add.other
поставь метку другое	point.add.other
давай поставим метку другое	point.add.other
яндекс отметь метку другое	point.add.other
поставь точку другое	point.add.other
поставь другое дорожное событие	point.add.other
отметь дорожное событие другое	point.add.other

поставь точку  	point.add.no_type
отметить точку   	point.add.no_type
поставь дорожное событие   	point.add.no_type

покажи дтп	point.show.accident
покажи слой дтп	point.show.accident
отобрази слой дтп	point.show.accident
включи все дтп	point.show.accident
слушай яндекс включи аварии	point.show.accident
алиса покажи аварии на карте	point.show.accident
покажи все аварии	point.show.accident
хочу увидеть все аварии на карте	point.show.accident
отобрази слой с авариями	point.show.accident
покажи мне все аварии	point.show.accident

скрой все дтп	point.hide.accident
слушай алиса убери с карты все дтп	point.hide.accident
слушай алиса скрой аварии	point.hide.accident
алиса убери слой дтп	point.hide.accident
не хочу видеть дтп на карте	point.hide.accident

поставь штурмана баста	settings.change_voice
вруби мне голос басты	settings.change_voice
хочу голос гарика харламова	settings.change_voice
какие есть голоса	settings.change_voice
какие голоса умеет навигатор	settings.change_voice
вруби оксану	settings.change_voice
верни мне голос васи	settings.change_voice
хочу голос из звездных войн	settings.change_voice
алиса поставь пожалуйста голос басты	settings.change_voice
включи диктора бондарчука	settings.change_voice
включи уткина как диктора	settings.change_voice

скрой пробки	traffic.hide
убери пробки	traffic.hide
скрой пробки на карте	traffic.hide
не хочу пробки на карте	traffic.hide
очисть карту от пробок	traffic.hide
выруби пробки	traffic.hide
удали пробки 	traffic.hide
алиса удали с карты пробки	traffic.hide
не нужно пробок на карте	traffic.hide
слушай яндекс не надо пробок на карте	traffic.hide

скрой парковки	parking.hide
убери парковки	parking.hide
скрой парковки на карте	parking.hide
не хочу парковки на карте	parking.hide
очисть карту от парковок	parking.hide
выруби парковки	parking.hide
удали парковки 	parking.hide
алиса удали с карты парковки	parking.hide
не нужно парковок на карте	parking.hide
слушай яндекс не надо парковок на карте	parking.hide

покажи парковки	parking.show
отобрази парковки	parking.show
где парковки на карте	parking.show
вруби парковки на карте	parking.show
верни парковки на карту	parking.show
покажи мне все парковки	parking.show
хочу увидеть парковки	parking.show
парковки на карте	parking.show
где тут есть парковки	parking.show
слушай алиса парковки покажи	parking.show

покажи пробки	traffic.show
отобрази пробки	traffic.show
где пробки на карте	traffic.show
вруби пробки на карте	traffic.show
верни пробки на карту	traffic.show
покажи мне все пробки	traffic.show
какие тут пробки	traffic.show
хочу увидеть пробки	traffic.show
пробки на карте	traffic.show
где тут есть пробки	traffic.show
слушай алиса пробки покажи	traffic.show

покажи мне спутник	settings.satellite.show
алиса спутниковые снимки	settings.satellite.show
алиса включи спутинк	settings.satellite.show
слушай яндекс хочу спутник	settings.satellite.show
спутниковая карта	settings.satellite.show
переключи карту на спутник	settings.satellite.show
дай спутниковую карту	settings.satellite.show
покажи мне спутниковую карту	settings.satellite.show
переключи на спутник	settings.satellite.show

верни карту	settings.satellite.hide
верни схему	settings.satellite.hide
выключи спутник	settings.satellite.hide
алиса не хочу больше спутник	settings.satellite.hide
убери спутник	settings.satellite.hide
переключи обратно на схему	settings.satellite.hide
выключи спутниковую карту	settings.satellite.hide
больше не хочу спутниковую карту	settings.satellite.hide
включи карту схему	settings.satellite.hide

алиса выключи звуки	settings.sound.mute
выключи звук навигатора	settings.sound.mute
алиса не слышать диктора	settings.sound.mute
включи без звука	settings.sound.mute
включи беззвучный режим	settings.sound.mute
выключи все звуки	settings.sound.mute
выключи звук	settings.sound.mute
выключи диктора	settings.sound.mute
выключи голосовое сопровождение	settings.sound.mute
не хочу голосовое сопровождение	settings.sound.mute
алиса выключи голоса	settings.sound.mute

верник звуки	settings.sound.unmute
алиса верни обратно звук	settings.sound.unmute
выключи беззвучный режим	settings.sound.unmute
алиса верни диктора	settings.sound.unmute
включи все звуки	settings.sound.unmute
закончить беззвучный режим	settings.sound.unmute
хочу снова слышать звуки навигатора	settings.sound.unmute
включи звук в навигаторе	settings.sound.unmute
включи обратно звук	settings.sound.unmute
вруби звук	settings.sound.unmute

сколько мне еще ехать	route.info.how_long_to_drive
сколько осталось	route.info.how_long_to_drive
сколько до конца маршрута	route.info.how_long_to_drive
сколько осталось маршрута	route.info.how_long_to_drive
сколько километров до финиша	route.info.how_long_to_drive
сколько до финиша	route.info.how_long_to_drive
когда приеду	route.info.how_long_to_drive
сколько еще км	route.info.how_long_to_drive
когда я доеду	route.info.how_long_to_drive
долго еще	route.info.how_long_to_drive
далеко еще	route.info.how_long_to_drive
во сколько прибытие	route.info.how_long_to_drive
когда доедем	route.info.how_long_to_drive

во сколько приеду	route.info.when_we_get_there
во сколько буду	route.info.when_we_get_there
во сколько приедем	route.info.when_we_get_there
в каком часу буду	route.info.when_we_get_there
точное время прибытия	route.info.when_we_get_there
алиса скажи во сколько приедем	route.info.when_we_get_there
слушай яндекс время прибытия	route.info.when_we_get_there
время прибытия по москве	route.info.when_we_get_there
во сколько точно приедем	route.info.when_we_get_there

на долго пробка	traffic.how_long_traffic_jam
сколько еще стоять будем	traffic.how_long_traffic_jam
долго стоять	traffic.how_long_traffic_jam
сколько простоим	traffic.how_long_traffic_jam
большая ли пробка	traffic.how_long_traffic_jam
сколько стоять	traffic.how_long_traffic_jam
на долго тут	traffic.how_long_traffic_jam
на долго встряли	traffic.how_long_traffic_jam
долго простоим	traffic.how_long_traffic_jam
когда уже поедем	traffic.how_long_traffic_jam
на долго красное	traffic.how_long_traffic_jam
сколько до зеленого	traffic.how_long_traffic_jam
я тут на долго	traffic.how_long_traffic_jam

домой	route.calc.home
поехали домой	route.calc.home
айда до дома	route.calc.home
дернем до дома	route.calc.home
поехали до хаты	route.calc.home
давай домой	route.calc.home
маршрут до дома	route.calc.home
поехали к дому	route.calc.home
едем домой	route.calc.home
строй маршрут до дома	route.calc.home
алиса поехали домой	route.calc.home

на работу	route.calc.work
поехали на работу	route.calc.work
айда до работы	route.calc.work
дернем до работы	route.calc.work
поехали до работы сейчас	route.calc.work
давай на работу	route.calc.work
маршрут до работы	route.calc.work
поехали к работе	route.calc.work
едем на работу	route.calc.work
строй маршрут до работы	route.calc.work
алиса поехали на работу	route.calc.work

поехали на азс	route.calc.org
ближайшая кафе	route.calc.org
поехали в метро кэш энд кери	route.calc.org
маршрут до сбербанка	route.calc.org
поехали на лукойл	route.calc.org
айда в 71 больницу	route.calc.org
едем до макодальдса	route.calc.org
маршрут в продуктовый магазин	route.calc.org
ближайшая автомойка	route.calc.org
ближайший банкомат райфайзена 	route.calc.org
ближайшая автозаправка	route.calc.org
поехали в домодедово	route.calc.org
маршрут до внуково	route.calc.org
аэропорт домодедово поехали	route.calc.org
ближайшая шаурма 	route.calc.org
маршрут до дома правительства	route.calc.org
ближайший шиномонтаж	route.calc.org
ближайший kfc	route.calc.org

поехали на льва толстого 16	route.calc.address
кантемировская улица 20к1 поехали	route.calc.address
маршрут веерная улица 7к1	route.calc.address
едем до сходненская улица 5	route.calc.address
поехали на кулакова 25к1	route.calc.address
едем до троицка	route.calc.address
поехали в москву	route.calc.address
алиса едем до парижа	route.calc.address
севастопольский проспект 50/11 поехали	route.calc.address
проспект вернадского 97к3 маршрут	route.calc.address
едем 1-й новокузнецкий переулок 5 7	route.calc.address
ломоносовский проспект построй маршрут	route.calc.address
ярославское шоссе 8а едем	route.calc.address
лужнецкий проезд маршрут	route.calc.address
едем на беловежская улица 37к1	route.calc.address
молодогвардейская улица 54с5 маршрут	route.calc.address
едем на проспект вернадского 47	route.calc.address
улица академика королёва 15к2 поехали	route.calc.address
слушай яндекс маршрут ферганская улица 10	route.calc.address
добраться до садовая-триумфальная улица 2с2	route.calc.address

улица большая ордынка	search_on_map.addr
хамовники	search_on_map.toponym
москва	search_on_map.toponym
трифоновская улица 26	search_on_map.addr
енисейская улица 12	search_on_map.addr
проспект андропова 32	search_on_map.addr
троицк	search_on_map.toponym
площадь ленина	search_on_map.addr
улица софьи ковалевской 4к2	search_on_map.addr
проспект андропова 21	search_on_map.addr
улица ленивка 4/8	search_on_map.addr
знаменская улица 5	search_on_map.addr
химки	search_on_map.toponym
таганская площадь 33	search_on_map.addr
ленинский 99	search_on_map.addr

маршрут на автобусе до мурманска	route.calc.pub_transport
маршурт на троллейбусе до таганской площади	route.calc.pub_transport
на метро до вднх	route.calc.pub_transport
алиса маршрут пешком до октябрьской	route.calc.pub_transport
маршрут домой на троллейбусе	route.calc.pub_transport

сколько ехать до льва толстого 16	route.calc.timing
сколько ехать до дома	route.calc.timing
маршрут до работы сколько займет	route.calc.timing
сколько ехать до таганской площади	route.calc.timing
сколько ехать до мурманска	route.calc.timing
сколько до Ленина 99	route.calc.timing
сколько ехать до макдональдса	route.calc.timing
сколько ехать до ближайшего сбербанка	route.calc.timing

обзор маршрута	route.show
покажи маршрут	route.show
покажи дорогу	route.show
покажи путь	route.show
как едем	route.show
показать весь маршрут	route.show
обзор карта	route.show
покажи весь маршрут движения	route.show
маршрут целиком	route.show
весь маршрут	route.show
давай маршрут с высоты	route.show
полный маршрут	route.show

пробки в городе	traffic.overall
пробки в екатеринбурге	traffic.overall
какие сегодня пробки	traffic.overall
расскажи про пробки	traffic.overall
пробки у нас	traffic.overall
какие пробки	traffic.overall
какой сейчас пробочный бал	traffic.overall

какие пробки на внешней стороне мкада	traffic.street
какие пробки на ленинском	traffic.street
расскажи про пробки на вернадке	traffic.street
калужка стоит	traffic.street
ленинградка стоит или едет	traffic.street
что с пробками на пересечении дмитровки и ттк	traffic.street
ттк по внешке стоит	traffic.street
ленинский в центр как	traffic.street

найди парковку	parking.find_parking
ищи парковку	parking.find_parking
поиск парковок	parking.find_parking
где припарковаться	parking.find_parking
парковочный маршрут	parking.find_parking
маршрут до парковки	parking.find_parking
давай поищем парковку	parking.find_parking
где бросить машину	parking.find_parking
где оставить тачку	parking.find_parking

сбрось маршрут	route.reset.current
отмени маршрут	route.reset.current
отменить маршрут	route.reset.current
сбросить маршрут	route.reset.current
отмена маршрута	route.reset.current
закрыть маршрут	route.reset.current
удалить маршрут	route.reset.current
остановить маршрут	route.reset.current
отменить текущий маршрут	route.reset.current
прекратить ведение маршрута	route.reset.current
сбрось ведение маршрута	route.reset.current

банкомат сбербанка	search_on_map.org
азс лукойл	search_on_map.org
макдональдс	search_on_map.org
мега теплый стан	search_on_map.org
икеа	search_on_map.org
аптека	search_on_map.org
круглосуточная аптека	search_on_map.org
рыбный ресторан	search_on_map.org
пятерочка	search_on_map.org
храм христа спасителя	search_on_map.org
пушкинский музей	search_on_map.org
тц авиапарк	search_on_map.org
парк горького	search_on_map.org
музей победы	search_on_map.org

почему стоим	traffic.why
из-за чего тут пробка	traffic.why
алиса знаешь причину пробки	traffic.why
почему тут встали	traffic.why
почему тут красное	traffic.why
что там впереди, почему пробка	traffic.why
слушай яндекс в чем прична пробки 	traffic.why

какой штраф за две сплошные	auto_facts.fines
выезд на встречку штраф	auto_facts.fines
штраф за автокресло	auto_facts.fines
езда без прав штраф	auto_facts.fines
забыл страховку штраф	auto_facts.fines
проезд на красный какой штраф	auto_facts.fines
сколько штраф за знак шипы	auto_facts.fines
сколько штраф за неправильную парковку	auto_facts.fines
парковка на инвалидном штраф	auto_facts.fines

41 какой регион	auto_facts.other
сколько стоит форд фокус	auto_facts.other
какой клиренс у гольфа шестого	auto_facts.other
куда залить незамерзайку	auto_facts.other
когда надо менять шины	auto_facts.other

отзумь карту	settings.map.zoom
сделай карту крупнее	settings.map.zoom
карту поближе	settings.map.zoom
призумь карту	settings.map.zoom
сделай карту мельче	settings.map.zoom
уменьши карту	settings.map.zoom

оплати парковку	parking.pay
хочу оплатить парковку 3239	parking.pay
давай оплатим парковку	parking.pay
платим за парковку	parking.pay
сколько тут стоит парковка	parking.pay
почем нынче парковка	parking.pay

поехали	route.calc.somewhere
построй маршрут	route.calc.somewhere
едем	route.calc.somewhere

выбери 2 маршрут	route.select
поставь первый маршрут	route.select

удали все маршруты	route.reset.history
очисть историю маршрутов	route.reset.history
удали все поездки	route.reset.history
очитсть список поездок	route.reset.history

51 градус 48 минут 0 54 секунды северной широты 39 11 минут 674 секунд восточной долготы	search_on_map.coordinates

мое местонахождение где я нахожусь	search_on_map.show_me.current
показать где я стою	search_on_map.show_me.current

покажи где я был 2 часа назад	search_on_map.show_me.history
